station,year,doy,selection_rank_within_station_year,archive_days_available_in_station_year,att_and_at_least_one_mh_available,available_selected_channels,selected_bytes,selection_seed
S12,1969,323,15,43,1,ATT;MH1;MH2;MHZ,917606,lunaseis-independent-background-v0.1
S12,1969,325,6,43,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1969,326,27,43,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S12,1969,327,29,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,328,10,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,329,20,43,1,ATT;MH1;MH2;MHZ,1888359,lunaseis-independent-background-v0.1
S12,1969,330,22,43,1,ATT;MH1;MH2;MHZ,2068583,lunaseis-independent-background-v0.1
S12,1969,331,31,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,332,17,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,333,3,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,334,5,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,337,7,43,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1969,339,16,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,341,1,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,342,19,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,343,26,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,344,9,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,345,30,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,346,25,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,349,8,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,350,21,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,351,12,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,352,13,43,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S12,1969,354,32,43,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S12,1969,355,14,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,356,18,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,357,23,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,358,4,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,360,24,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,361,28,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,362,11,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1969,364,2,43,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,020,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,041,27,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,065,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,070,18,365,1,ATT;MH1;MH2;MHZ,2093159,lunaseis-independent-background-v0.1
S12,1970,076,16,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S12,1970,081,4,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1970,135,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,139,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,149,6,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S12,1970,187,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,188,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,189,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,201,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,213,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,228,9,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,236,23,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,249,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,262,31,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,268,26,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1970,275,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,283,24,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1970,288,25,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,300,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,304,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,311,17,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,312,29,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S12,1970,321,12,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,322,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,328,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,344,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,348,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1970,365,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,003,26,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S12,1971,004,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,020,6,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,032,4,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1971,042,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,060,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,071,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,079,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,080,8,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1971,081,23,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S12,1971,083,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,086,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,097,16,365,1,ATT;MH1;MH2;MHZ,1634407,lunaseis-independent-background-v0.1
S12,1971,100,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,102,24,365,1,ATT;MH1;MH2;MHZ,1998951,lunaseis-independent-background-v0.1
S12,1971,107,27,365,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S12,1971,125,18,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,143,25,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1971,148,32,365,1,ATT;MH1;MH2;MHZ,1863783,lunaseis-independent-background-v0.1
S12,1971,164,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,181,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,193,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,214,31,365,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1
S12,1971,222,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,224,17,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,231,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,259,9,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,267,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,283,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,289,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,308,12,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1971,335,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,003,1,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,012,26,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,017,6,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,023,11,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,024,8,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,032,14,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,035,5,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,049,3,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,052,13,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,056,20,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,066,16,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,069,15,366,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1
S12,1972,071,28,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,075,21,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,095,30,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,120,19,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,139,27,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,142,4,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,172,22,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,176,24,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,183,2,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,186,17,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,193,31,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,224,23,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,269,10,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,279,9,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,297,25,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,307,18,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,311,7,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,313,32,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,318,12,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1972,343,29,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,017,31,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,019,23,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,029,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,035,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,036,16,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,040,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,051,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,055,6,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,068,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,076,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,116,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,121,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,131,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,133,18,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,136,24,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,137,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,140,4,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,146,27,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,149,25,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,172,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,220,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,243,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,245,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,261,9,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,266,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,269,12,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,270,26,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1973,286,11,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1973,302,22,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,324,5,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,334,17,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1973,348,1,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,005,23,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1974,006,25,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,022,26,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,028,10,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,033,30,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,051,32,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,058,8,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,080,16,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,108,24,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,120,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,126,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,137,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,157,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,174,27,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,184,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,200,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,205,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,213,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,219,6,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1
S12,1974,235,17,365,1,ATT;MH1;MH2;MHZ,2220135,lunaseis-independent-background-v0.1
S12,1974,241,18,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,260,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,266,4,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,268,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,269,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,288,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1974,302,22,365,0,,0,lunaseis-independent-background-v0.1
S12,1974,307,5,365,0,,0,lunaseis-independent-background-v0.1
S12,1974,317,12,365,0,,0,lunaseis-independent-background-v0.1
S12,1974,330,9,365,0,,0,lunaseis-independent-background-v0.1
S12,1974,340,31,365,0,,0,lunaseis-independent-background-v0.1
S12,1974,345,1,365,0,,0,lunaseis-independent-background-v0.1
S12,1975,023,30,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,031,12,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,035,28,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,040,15,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,056,2,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,091,20,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,096,9,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,097,16,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,109,29,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1975,112,22,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1975,149,1,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1975,155,21,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1975,175,27,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1
S12,1975,191,14,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,200,17,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,202,32,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,204,8,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,214,3,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,221,25,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,226,10,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,238,5,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,241,4,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,244,6,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,255,31,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,282,11,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,290,18,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,302,26,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,308,13,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,324,24,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,334,7,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,341,19,364,0,,0,lunaseis-independent-background-v0.1
S12,1975,347,23,364,0,,0,lunaseis-independent-background-v0.1
